	00:00:01.126	1.126	00:00:03.357	3.357	00:00:02.231	2.231	
	00:00:03.710	3.71	00:00:05.834	5.834	00:00:02.124	2.124	
	00:00:06.506	6.506	00:00:08.644	8.644	00:00:02.138	2.138	
	00:00:09.322	9.322	00:00:11.239	11.239	00:00:01.917	1.917	
	00:00:11.780	11.78	00:00:13.980	13.98	00:00:02.200	2.2	
	00:00:14.358	14.358	00:00:16.770	16.77	00:00:02.412	2.412	
	00:00:17.204	17.204	00:00:19.480	19.48	00:00:02.276	2.276	
	00:00:19.970	19.97	00:00:21.940	21.94	00:00:01.970	1.97	
	00:00:22.460	22.46	00:00:24.640	24.64	00:00:02.180	2.18	
	00:00:24.880	24.88	00:00:27.060	27.06	00:00:02.180	2.18	
	00:00:27.448	27.448	00:00:29.600	29.6	00:00:02.152	2.152	
	00:00:30.001	30.001	00:00:32.200	32.2	00:00:02.199	2.199	
	00:00:32.530	32.53	00:00:34.360	34.36	00:00:01.830	1.83	
	00:00:34.708	34.708	00:00:36.707	36.707	00:00:01.999	1.999	
	00:00:37.408	37.408	00:00:39.813	39.813	00:00:02.405	2.405	
	00:00:40.454	40.454	00:00:42.420	42.42	00:00:01.966	1.966	
	00:00:42.839	42.839	00:00:44.834	44.834	00:00:01.995	1.995	
	00:00:44.969	44.969	00:00:46.670	46.67	00:00:01.701	1.701	
	00:00:46.910	46.91	00:00:48.890	48.89	00:00:01.980	1.98	
	00:00:49.296	49.296	00:00:51.460	51.46	00:00:02.164	2.164	
	00:00:51.943	51.943	00:00:54.313	54.313	00:00:02.370	2.37	
	00:00:54.470	54.47	00:00:56.680	56.68	00:00:02.210	2.21	
	00:00:57.110	57.11	00:00:59.860	59.86	00:00:02.750	2.75	
	00:00:59.939	59.939	00:01:02.450	62.45	00:00:02.511	2.511	
	00:01:02.849	62.849	00:01:05.120	65.12	00:00:02.271	2.271	
	00:01:05.260	65.26	00:01:07.850	67.85	00:00:02.590	2.59	
	00:01:07.980	67.98	00:01:10.150	70.15	00:00:02.170	2.17	
	00:01:10.355	70.355	00:01:12.580	72.58	00:00:02.225	2.225	
	00:01:12.664	72.664	00:01:15.000	75.0	00:00:02.336	2.336	
	00:01:15.166	75.166	00:01:17.164	77.164	00:00:01.998	1.998	
	00:01:17.386	77.386	00:01:19.380	79.38	00:00:01.994	1.994	
	00:01:19.532	79.532	00:01:21.590	81.59	00:00:02.058	2.058	
	00:01:21.788	81.788	00:01:23.800	83.8	00:00:02.012	2.012	
	00:01:23.942	83.942	00:01:26.610	86.61	00:00:02.668	2.668	
	00:01:26.782	86.782	00:01:29.050	89.05	00:00:02.268	2.268	
	00:01:29.554	89.554	00:01:31.650	91.65	00:00:02.096	2.096	
	00:01:32.030	92.03	00:01:34.044	94.044	00:00:02.014	2.014	
	00:01:34.391	94.391	00:01:36.778	96.778	00:00:02.387	2.387	
	00:01:36.927	96.927	00:01:39.490	99.49	00:00:02.563	2.563	
	00:01:39.658	99.658	00:01:42.630	102.63	00:00:02.972	2.972	
	00:01:42.720	102.72	00:01:44.530	104.53	00:00:01.810	1.81	
	00:01:44.604	104.604	00:01:46.496	106.496	00:00:01.892	1.892	
	00:01:46.796	106.796	00:01:48.765	108.765	00:00:01.969	1.969	
	00:01:49.513	109.513	00:01:51.131	111.131	00:00:01.618	1.618	
	00:01:52.130	112.13	00:01:53.930	113.93	00:00:01.800	1.8	
	00:01:54.750	114.75	00:01:56.430	116.43	00:00:01.680	1.68	
	00:01:57.290	117.29	00:01:59.200	119.2	00:00:01.910	1.91	
	00:02:00.200	120.2	00:02:02.090	122.09	00:00:01.890	1.89	
	00:02:02.629	122.629	00:02:05.020	125.02	00:00:02.391	2.391	
	00:02:05.728	125.728	00:02:07.920	127.92	00:00:02.192	2.192	
	00:02:08.441	128.441	00:02:10.440	130.44	00:00:01.999	1.999	
