	00:00:10.370	10.37	00:00:12.400	12.4	00:00:02.030	2.03	
	00:00:13.760	13.76	00:00:15.860	15.86	00:00:02.100	2.1	
	00:00:16.720	16.72	00:00:18.540	18.54	00:00:01.820	1.82	
	00:00:19.876	19.876	00:00:22.350	22.35	00:00:02.474	2.474	
	00:00:23.196	23.196	00:00:25.350	25.35	00:00:02.154	2.154	
	00:00:26.650	26.65	00:00:28.820	28.82	00:00:02.170	2.17	
	00:00:30.010	30.01	00:00:32.380	32.38	00:00:02.370	2.37	
	00:00:33.429	33.429	00:00:35.670	35.67	00:00:02.241	2.241	
	00:00:36.620	36.62	00:00:38.860	38.86	00:00:02.240	2.24	
	00:00:39.780	39.78	00:00:41.940	41.94	00:00:02.160	2.16	
	00:00:42.883	42.883	00:00:45.160	45.16	00:00:02.277	2.277	
	00:00:46.320	46.32	00:00:48.590	48.59	00:00:02.270	2.27	
	00:00:50.088	50.088	00:00:52.330	52.33	00:00:02.242	2.242	
	00:00:53.340	53.34	00:00:55.530	55.53	00:00:02.190	2.19	
	00:00:56.720	56.72	00:00:58.960	58.96	00:00:02.240	2.24	
	00:00:59.781	59.781	00:01:01.830	61.83	00:00:02.049	2.049	
	00:01:02.990	62.99	00:01:06.030	66.03	00:00:03.040	3.04	
	00:01:06.310	66.31	00:01:08.240	68.24	00:00:01.930	1.93	
	00:01:09.743	69.743	00:01:11.890	71.89	00:00:02.147	2.147	
	00:01:13.400	73.4	00:01:15.760	75.76	00:00:02.360	2.36	
	00:01:16.571	76.571	00:01:19.300	79.3	00:00:02.729	2.729	
	00:01:19.590	79.59	00:01:21.690	81.69	00:00:02.100	2.1	
	00:01:22.740	82.74	00:01:25.130	85.13	00:00:02.390	2.39	
	00:01:26.455	86.455	00:01:28.860	88.86	00:00:02.405	2.405	
